@relation someshit

@attribute Date numeric
@attribute Time numeric
@attribute IP_Address string
@attribute Port numeric
@attribute username string
@attribute Country string
@attribute City string
@attribute Longitude numeric
@attribute Latitude numeric

@data
2,16,"59.45.175.32",45847,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",15541,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",15541,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",22554,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",41990,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"112.74.63.26",48814,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,16,"116.31.116.38",28733,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"116.31.116.38",54769,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"116.31.116.38",21942,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"59.45.175.60",55012,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.60",38682,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.60",56055,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.60",34651,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.60",49668,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"116.31.116.38",43600,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"59.45.175.60",54091,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"116.31.116.38",14719,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"112.74.63.26",47274,"root","China","Hangzhou",120.16140000000001,30.293599999999998
2,16,"116.31.116.38",48779,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,16,"59.45.175.32",31817,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",20849,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",42136,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",42136,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",32086,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"59.45.175.32",23238,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,16,"112.74.63.26",60184,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"116.31.116.38",34926,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",56704,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.32",23892,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",16013,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.32",33004,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"112.74.63.26",57736,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"59.45.175.32",39827,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",43033,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.32",17072,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",59846,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",59846,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",51319,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.66",50565,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.66",40532,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.66",56617,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.66",42783,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.66",44641,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.66",56634,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",33320,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"112.74.63.26",55526,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"182.23.93.141",39780,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",39890,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",40005,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",40144,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",40245,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",40417,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"182.23.93.141",40522,"root","Indonesia","Jakarta",106.82940000000002,-6.1743999999999915
2,17,"112.74.63.26",57714,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"59.45.175.32",35828,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",12129,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",12129,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",10664,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",48633,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.32",63900,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",41374,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",18256,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",36116,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",57506,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",38629,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"221.194.44.195",57550,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",60073,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",36301,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"116.31.116.38",51595,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"221.194.44.195",37045,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",40039,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",45318,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",43373,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",44020,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"112.74.63.26",37764,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"221.194.44.195",51324,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",54541,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"221.194.44.195",60763,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",60857,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",34132,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",36998,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",41664,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",43335,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",50186,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",53264,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"121.18.238.109",54661,"root","China","Hebei",115.27499999999998,39.889700000000005
2,17,"59.45.175.32",32474,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"112.74.63.26",52696,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"59.45.175.32",60501,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",60399,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",60399,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",30541,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",30541,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"112.74.63.26",50554,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"116.31.116.38",43510,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",42726,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",10405,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.67",50875,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.67",38750,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.67",54628,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.67",33478,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.67",43337,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.67",58803,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"116.31.116.38",38457,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",64625,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"116.31.116.38",23370,"root","China","Shenzhen",114.13330000000002,22.533299999999997
2,17,"59.45.175.32",29556,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",33508,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"59.45.175.32",24299,"root","China","Shenyang",123.43279999999999,41.79220000000001
2,17,"112.74.63.26",60304,"ubuntu","China","Hangzhou",120.16140000000001,30.293599999999998
2,17,"59.45.175.32",52284,"root","China","Shenyang",123.43279999999999,41.79220000000001
