@relation 'fullCSV.arff-weka.filters.unsupervised.attribute.Remove-V-R20,21,22_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 0.743Loc_Y+0.643Loc_X-0.186Loc_Z numeric
@attribute 0.857Loc_Z+0.476Loc_X-0.198Loc_Y numeric
@attribute '-0.639Loc_Y+0.6  Loc_X-0.481Loc_Z' numeric

@data
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.669314,0.39344,0.036075
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.115242,0.690938,0.351547
0.117732,0.25498,0.688876
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.391431,0.188298,0.788767
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.932916,0.48493,0.264855
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.518483,0.985699,0.755085
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.943433,0.382809,0.604976
0.943433,0.382809,0.604976
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.632116,0.996031,0.565691
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.391431,0.188298,0.788767
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.702473,0.096939,0.529289
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.035306,0.243559,0.46284
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.762522,0.239661,0.13736
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.861844,0.223377,0.521823
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.383339,0.969866,0.615132
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.383339,0.969866,0.615132
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.383339,0.969866,0.615132
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.842324,0.244435,0.620072
0.098516,0.189243,0.258909
0.383339,0.969866,0.615132
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.842324,0.244435,0.620072
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.391431,0.188298,0.788767
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.842324,0.244435,0.620072
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.842324,0.244435,0.620072
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.098516,0.189243,0.258909
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.391431,0.188298,0.788767
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.199699,0.838288,0.714494
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.698112,0.754425,0.952685
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.391431,0.188298,0.788767
0.391431,0.188298,0.788767
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.319454,0.789187,0.246912
0.319454,0.789187,0.246912
0.319454,0.789187,0.246912
0.319454,0.789187,0.246912
0.319454,0.789187,0.246912
0.319454,0.789187,0.246912
0.391431,0.188298,0.788767
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.501749,0.657686,0.085858
0.501749,0.657686,0.085858
0.501749,0.657686,0.085858
0.391431,0.188298,0.788767
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.391431,0.188298,0.788767
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.991043,0.545753,0.419728
0.698112,0.754425,0.952685
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.698112,0.754425,0.952685
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.70544,0.787873,0.938632
0.842324,0.244435,0.620072
0.70544,0.787873,0.938632
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.698112,0.754425,0.952685
0.725879,0.711799,0.949497
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.932892,0.484898,0.264814
0.932892,0.484898,0.264814
0.383339,0.969866,0.615132
0.932892,0.484898,0.264814
0.932892,0.484898,0.264814
0.932892,0.484898,0.264814
0.932892,0.484898,0.264814
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.698112,0.754425,0.952685
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.776394,0.214195,0.670021
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.569861,0.07362,0.60654
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.842324,0.244435,0.620072
0.383339,0.969866,0.615132
0.383339,0.969866,0.615132
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.117732,0.25498,0.688876
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
0.842324,0.244435,0.620072
